Name,Age,Team,Seed Time,Performance Time,EVENT,EVENT_NUM,PLACE,GENDER,AGE_GROUP,DISTANCE,STROKE,DISTANCEXSTROKE,AGE_GROUPXGENDER,MEET,SWIM_TYPE,PCT_DROP_GAIN
Zion,14,Virgin Islands Swimming,26.74,26.30,Boys 13-14 50 LC Meter Freestyle),109,13,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.645474943904255
Arush,13,Jamaica,26.44,26.30,Boys 13-14 50 LC Meter Freestyle),109,14,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.5295007564296542
Ian-Zion J,14,Aruba,27.09,26.35,Boys 13-14 50 LC Meter Freestyle),109,15,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.731635289774819
Jaythan A,13,Aruba,26.36,26.37,Boys 13-14 50 LC Meter Freestyle),109,16,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.037936267071326114
Enrique,14,Aruba,26.54,26.43,Boys 13-14 50 LC Meter Freestyle),109,17,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.4144687264506384
Tyler,14,St Vincent Swim Team,26.96,26.45,Boys 13-14 50 LC Meter Freestyle),109,18,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.8916913946587592
Trace K,14,Bahamas,26.37,26.67,Boys 13-14 50 LC Meter Freestyle),109,19,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.1376564277588195
Zion,14,Trinidad & Tobago,26.63,26.67,Boys 13-14 50 LC Meter Freestyle),109,20,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.15020653398423847
Swann,13,Martinique,28.15,26.71,Boys 13-14 50 LC Meter Freestyle),109,21,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,5.1154529307282335
Gabriel,14,Cayman Islands-ZZ,26.36,27.15,Boys 13-14 50 LC Meter Freestyle),109,22,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.9969650986342913
Jude C,14,Haiti,28.57,27.68,Boys 13-14 50 LC Meter Freestyle),109,23,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.1151557577878917
Aaron,14,Trinidad & Tobago,27.39,27.97,Boys 13-14 50 LC Meter Freestyle),109,24,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.1175611537057257
Kjeld,13,Sint Maarten,27.86,28.01,Boys 13-14 50 LC Meter Freestyle),109,25,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.5384063173007974
Cole,14,Virgin Islands Swimming,28.59,28.37,Boys 13-14 50 LC Meter Freestyle),109,26,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.7694998251136721
Teague,14,Virgin Islands Swimming,29.45,28.72,Boys 13-14 50 LC Meter Freestyle),109,27,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.4787775891341273
Jediah,13,Anguilla,33.63,30.92,Boys 13-14 50 LC Meter Freestyle),109,1,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,8.058281296461494
Rishith,13,Turks And Caicos Islands,32.74,31.12,Boys 13-14 50 LC Meter Freestyle),109,2,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,4.9480757483201
Jonathan,14,Anguilla,40.38,36.48,Boys 13-14 50 LC Meter Freestyle),109,3,Boys,13-14,50,Freestyle),50Freestyle),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,9.658246656760786
Christanya,17,Jamaica,26.32,26.35,Girls 15-17 50 LC Meter Freestyle,110,1,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.11398176291793743
Tilly,17,Grenada National Swim Team,26.81,26.46,Girls 15-17 50 LC Meter Freestyle,110,2,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.3054830287206187
Heidi,15,Barbados Swim Team,26.56,26.47,Girls 15-17 50 LC Meter Freestyle,110,3,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.3388554216867465
Mikaela H,16,Aruba,27.19,26.92,Girls 15-17 50 LC Meter Freestyle,110,4,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.9930121368150038
Leah,16,Jamaica,27.04,27.06,Girls 15-17 50 LC Meter Freestyle,110,5,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.07396449704141854
Zoe A,16,Bahamas,27.23,27.13,Girls 15-17 50 LC Meter Freestyle,110,6,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.3672420124862336
Aunjelique,17,Antigua Barbuda National Team,26.89,27.14,Girls 15-17 50 LC Meter Freestyle,110,7,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.9297136481963555
Riley,16,Virgin Islands Swimming,27.20,27.21,Girls 15-17 50 LC Meter Freestyle,110,8,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.03676470588235869
Christanya,17,Jamaica,26.23,26.32,Girls 15-17 50 LC Meter Freestyle,110,1,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.3431185665268771
Heidi,15,Barbados Swim Team,26.89,26.56,Girls 15-17 50 LC Meter Freestyle,110,2,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.227222015619196
Tilly,17,Grenada National Swim Team,27.53,26.81,Girls 15-17 50 LC Meter Freestyle,110,3,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.615328732292054
Aunjelique,17,Antigua Barbuda National Team,27.06,26.89,Girls 15-17 50 LC Meter Freestyle,110,4,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.6282335550628165
Leah,16,Jamaica,27.07,27.04,Girls 15-17 50 LC Meter Freestyle,110,5,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.11082379017362813
Mikaela H,16,Aruba,27.30,27.19,Girls 15-17 50 LC Meter Freestyle,110,6,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.40293040293040083
Riley,16,Virgin Islands Swimming,27.35,27.20,Girls 15-17 50 LC Meter Freestyle,110,7,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.5484460694698432
Elyse A,17,Bahamas,27.31,27.22,Girls 15-17 50 LC Meter Freestyle,110,8,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.32954961552544804
Zoe A,16,Bahamas,26.90,27.23,Girls 15-17 50 LC Meter Freestyle,110,9,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.2267657992565124
Kennice,17,St Vincent Swim Team,27.17,27.32,Girls 15-17 50 LC Meter Freestyle,110,10,Girls,15-17,50,Freestyle,50Freestyle,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.5520794994479152
Chloe,16,Martinique,27.59,27.33,Girls 15-17 50 LC Meter Freestyle),110,1,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.9423704240666966
Jaiya,15,Barbados Swim Team,27.45,27.58,Girls 15-17 50 LC Meter Freestyle),110,2,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.47358834244079784
Eva,15,Cayman Islands-ZZ,27.18,27.64,Girls 15-17 50 LC Meter Freestyle),110,3,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.6924208977189141
Mathilde,16,Team Guadeloupe,28.01,27.72,Girls 15-17 50 LC Meter Freestyle),110,4,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.0353445198143616
Sierrah,16,Cayman Islands-ZZ,26.98,27.78,Girls 15-17 50 LC Meter Freestyle),110,5,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.9651593773165335
Toria,15,Barbados Swim Team,28.02,27.98,Girls 15-17 50 LC Meter Freestyle),110,6,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.14275517487508618
Marleigh F,16,Bermuda Swim Team,27.56,28.06,Girls 15-17 50 LC Meter Freestyle),110,7,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.8142235123367199
Malia,15,Martinique,28.17,28.11,Girls 15-17 50 LC Meter Freestyle),110,8,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.2129925452609239
Shareefah,15,Guyana,28.84,28.19,Girls 15-17 50 LC Meter Freestyle),110,9,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.2538141470180255
Mia K,17,Bahamas,27.85,28.23,Girls 15-17 50 LC Meter Freestyle),110,10,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.3644524236983806
Delphine,15,Martinique,28.13,28.25,Girls 15-17 50 LC Meter Freestyle),110,11,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.4265908282971952
Zuri,17,Trinidad & Tobago,27.07,28.32,Girls 15-17 50 LC Meter Freestyle),110,12,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-4.617657923900998
Xia,15,Aruba,28.61,28.35,Girls 15-17 50 LC Meter Freestyle),110,13,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.9087731562390703
Keryn,16,Trinidad & Tobago,28.77,28.39,Girls 15-17 50 LC Meter Freestyle),110,14,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.320820298922485
Liv,17,Aruba,27.94,28.52,Girls 15-17 50 LC Meter Freestyle),110,15,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.075876879026479
Ellie,16,Antigua Barbuda National Team,28.04,28.52,Girls 15-17 50 LC Meter Freestyle),110,16,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.7118402282453653
Selah,16,Antigua Barbuda National Team,28.12,28.60,Girls 15-17 50 LC Meter Freestyle),110,17,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.7069701280227612
Katherine,15,Bermuda Swim Team,29.12,28.83,Girls 15-17 50 LC Meter Freestyle),110,18,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.9958791208791302
Lu L,17,Virgin Islands Swimming,29.62,28.95,Girls 15-17 50 LC Meter Freestyle),110,19,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.261985145172187
Anya,16,Trinidad & Tobago,29.07,28.99,Girls 15-17 50 LC Meter Freestyle),110,20,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.27519779841761904
Oryance,16,Team Guadeloupe,28.90,29.16,Girls 15-17 50 LC Meter Freestyle),110,21,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.8996539792387598
Sasha S,16,Virgin Islands Swimming,28.81,29.19,Girls 15-17 50 LC Meter Freestyle),110,22,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.3189864630336778
Olivia,17,Cayman Islands-ZZ,27.72,29.49,Girls 15-17 50 LC Meter Freestyle),110,23,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-6.385281385281385
Mayah,15,Haiti,29.21,29.89,Girls 15-17 50 LC Meter Freestyle),110,24,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.32796987333105
Keira,16,Grenada National Swim Team,29.97,29.90,Girls 15-17 50 LC Meter Freestyle),110,25,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.23356690023356783
Lili,15,Bonaire,29.90,30.06,Girls 15-17 50 LC Meter Freestyle),110,26,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.5351170568561878
Adaya,17,Sint Maarten,30.98,30.22,Girls 15-17 50 LC Meter Freestyle),110,1,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.4531956100710186
J'Aishaa,16,Sint Maarten,32.26,32.38,Girls 15-17 50 LC Meter Freestyle),110,2,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.3719776813391337
Gabrielle,15,Turks And Caicos Islands,36.18,35.92,Girls 15-17 50 LC Meter Freestyle),110,3,Girls,15-17,50,Freestyle),50Freestyle),15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7186290768380266
Liam,16,Trinidad & Tobago,23.12,22.75,Boys 15-17 50 LC Meter Freestyle,111,1,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.60034602076125
Evan,17,Trinidad & Tobago,23.07,23.22,Boys 15-17 50 LC Meter Freestyle,111,2,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.6501950585175491
Inald M,17,Aruba,23.56,23.69,Boys 15-17 50 LC Meter Freestyle,111,3,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.5517826825127443
Ismael Jair,17,Suriname,23.69,23.85,Boys 15-17 50 LC Meter Freestyle,111,4,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.6753904601097516
Noah,17,Jamaica,23.95,24.13,Boys 15-17 50 LC Meter Freestyle,111,5,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.7515657620041742
Ellie J,17,Bahamas,24.19,24.32,Boys 15-17 50 LC Meter Freestyle,111,6,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.5374121537825506
Evan,17,Trinidad & Tobago,23.12,23.07,Boys 15-17 50 LC Meter Freestyle,111,1,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.21626297577854978
Liam,16,Trinidad & Tobago,23.44,23.12,Boys 15-17 50 LC Meter Freestyle,111,2,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.3651877133105812
Inald M,17,Aruba,23.72,23.56,Boys 15-17 50 LC Meter Freestyle,111,3,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.674536256323778
Ismael Jair,17,Suriname,24.13,23.69,Boys 15-17 50 LC Meter Freestyle,111,4,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.823456278491495
Zachary,17,Trinidad & Tobago,23.42,23.94,Boys 15-17 50 LC Meter Freestyle,111,5,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.220324508966693
Noah,17,Jamaica,24.18,23.95,Boys 15-17 50 LC Meter Freestyle,111,6,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.9511993382961141
Ellie J,17,Bahamas,24.34,24.19,Boys 15-17 50 LC Meter Freestyle,111,7,Boys,15-17,50,Freestyle,50Freestyle,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.6162695152013089
Benjamin,17,Jamaica,24.62,24.30,Boys 15-17 50 LC Meter Freestyle),111,1,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.2997562956945585
Tivon,17,Antigua Barbuda National Team,24.74,24.34,Boys 15-17 50 LC Meter Freestyle),111,2,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.6168148746968414
Danny,17,Cayman Islands-ZZ,24.16,24.38,Boys 15-17 50 LC Meter Freestyle),111,3,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.9105960264900615
Ethan,17,Antigua Barbuda National Team,24.99,24.50,Boys 15-17 50 LC Meter Freestyle),111,4,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.960784313725484
Thomas,17,Bermuda Swim Team,24.93,24.54,Boys 15-17 50 LC Meter Freestyle),111,5,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.564380264741278
Christian V,16,Haiti,24.37,24.59,Boys 15-17 50 LC Meter Freestyle),111,6,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.9027492819039756
Julian,16,Jamaica,24.30,24.59,Boys 15-17 50 LC Meter Freestyle),111,7,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.1934156378600786
Zayn,16,Suriname,26.13,24.79,Boys 15-17 50 LC Meter Freestyle),111,8,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,5.128205128205128
Matthew,16,St Vincent Swim Team,25.22,24.82,Boys 15-17 50 LC Meter Freestyle),111,9,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.5860428231562196
Jean-Nael,16,Martinique,24.70,24.90,Boys 15-17 50 LC Meter Freestyle),111,10,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.8097165991902806
Connor,15,Bermuda Swim Team,24.77,24.95,Boys 15-17 50 LC Meter Freestyle),111,11,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.7266855066612826
Ian,16,Aruba,25.16,25.09,Boys 15-17 50 LC Meter Freestyle),111,12,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.2782193958664558
Tristen M,16,Bahamas,24.61,25.20,Boys 15-17 50 LC Meter Freestyle),111,13,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.3973994311255584
Luis-Mario,16,Aruba,24.74,25.37,Boys 15-17 50 LC Meter Freestyle),111,14,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.5464834276475448
Kalonji K,16,Virgin Islands Swimming,25.37,25.43,Boys 15-17 50 LC Meter Freestyle),111,15,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.23649980291682587
Nigel,16,Sint Maarten,25.98,25.49,Boys 15-17 50 LC Meter Freestyle),111,16,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.8860662047729098
Victor,15,Barbados Swim Team,24.70,25.50,Boys 15-17 50 LC Meter Freestyle),111,17,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-3.2388663967611366
Ayrton G,17,Bahamas,25.58,25.54,Boys 15-17 50 LC Meter Freestyle),111,18,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.1563721657544924
Ethan,16,Turks And Caicos Islands,25.91,25.89,Boys 15-17 50 LC Meter Freestyle),111,19,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.07719027402547114
Luke,15,Cayman Islands-ZZ,25.11,26.11,Boys 15-17 50 LC Meter Freestyle),111,20,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-3.982477100756671
Tim,16,Bonaire,26.91,26.57,Boys 15-17 50 LC Meter Freestyle),111,21,Boys,15-17,50,Freestyle),50Freestyle),15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.2634708286882195
